sample_id,mission_id,mission_name,timestamp,latitude,longitude,altitude,ph,ec,moisture,temperature,nitrogen,phosphorus,potassium,organic_carbon,soil_health_index,soil_texture,mulberry_variety,probe_depth_cm,battery_soc,raw_modbus_hex,rover_state
S2765,M010,Full Plantation Master Survey,2026-09-17T06:36:54.345690,11.39166,77.733682,320.2,7.5,1.72,48.9,26.3,327.3,136.9,129.6,0.74,89.7,Saline Sandy Clay,Kanva-2,15.0,70.2,01 03 0E 01E9 0107 06B8 004B 0147 0089 0082 A292,INTERROGATION
S2766,M010,Full Plantation Master Survey,2026-09-17T06:54:54.345690,11.392761,77.73382,318.4,6.9,0.63,47.2,27.3,217.4,132.9,128.1,0.55,88.6,Red Sandy Loam,Kanva-2,15.0,69.8,01 03 0E 01D8 0111 0276 0045 00D9 0085 0080 A7E5,INTERROGATION
S2767,M010,Full Plantation Master Survey,2026-09-17T07:12:54.345690,11.392191,77.734633,319.9,7.04,0.61,45.4,26.4,348.0,115.1,135.5,0.87,97.6,Rich Humus Loam,Kanva-2,15.0,69.3,01 03 0E 01C6 0108 0262 0046 015C 0073 0088 A68E,INTERROGATION
S2768,M010,Full Plantation Master Survey,2026-09-17T07:30:54.345690,11.392958,77.73475,318.9,6.96,0.65,45.5,25.9,326.1,100.4,133.1,0.75,94.5,Red Sandy Loam,Kanva-2,15.0,68.8,01 03 0E 01C7 0103 028A 0046 0146 0064 0085 A66C,INTERROGATION
S2769,M010,Full Plantation Master Survey,2026-09-17T07:48:54.345690,11.39176,77.734158,319.4,6.71,0.62,64.5,25.6,319.7,133.6,135.3,0.74,92.1,Clay Loam,Kanva-2,15.0,68.4,01 03 0E 0285 0100 026C 0043 0140 0086 0087 A528,INTERROGATION
S2770,M010,Full Plantation Master Survey,2026-09-17T08:06:54.345690,11.391476,77.733572,320.4,7.43,1.56,52.3,26.7,331.7,141.4,132.8,0.72,91.4,Saline Sandy Clay,Kanva-2,15.0,68.0,01 03 0E 020B 010B 0618 004A 014C 008D 0085 A1D5,INTERROGATION
S2771,M010,Full Plantation Master Survey,2026-09-17T08:24:54.345690,11.39159,77.734001,320.2,7.32,1.36,58.8,26.7,324.1,135.8,129.3,0.7,89.9,Saline Sandy Clay,Kanva-2,15.0,67.5,01 03 0E 024C 010B 0550 0049 0144 0088 0081 A2D0,INTERROGATION
S2772,M010,Full Plantation Master Survey,2026-09-17T08:42:54.345690,11.392331,77.733674,319.0,6.74,0.61,44.4,27.1,213.6,130.6,128.2,0.54,88.1,Red Sandy Loam,Kanva-2,15.0,67.0,01 03 0E 01BC 010F 0262 0043 00D6 0083 0080 A784,INTERROGATION
S2773,M010,Full Plantation Master Survey,2026-09-17T09:00:54.345690,11.392629,77.734955,319.5,7.01,0.64,45.8,27.5,321.9,79.2,132.0,0.74,92.4,Red Sandy Loam,Kanva-2,15.0,66.6,01 03 0E 01CA 0113 0280 0046 0142 004F 0084 A655,INTERROGATION
S2774,M010,Full Plantation Master Survey,2026-09-17T09:18:54.345690,11.391358,77.733798,320.8,7.51,1.44,44.7,26.5,329.4,143.7,131.0,0.71,91.9,Saline Sandy Clay,Kanva-2,15.0,66.2,01 03 0E 01BF 0109 05A0 004B 0149 0090 0083 A1C4,INTERROGATION
S2775,M010,Full Plantation Master Survey,2026-09-17T09:36:54.345690,11.391452,77.734811,321.6,6.91,0.6,43.7,27.2,325.7,138.0,83.3,0.73,93.3,Red Sandy Loam,MR-2,15.0,65.7,01 03 0E 01B5 0110 0258 0045 0146 008A 0053 A6E4,INTERROGATION
S2776,M010,Full Plantation Master Survey,2026-09-17T09:54:54.345690,11.392721,77.734674,319.2,6.96,0.59,42.2,27.9,322.6,75.2,133.4,0.69,91.6,Red Sandy Loam,MR-2,15.0,65.2,01 03 0E 01A6 0117 024E 0046 0143 004B 0085 A6F7,INTERROGATION
S2777,M010,Full Plantation Master Survey,2026-09-17T10:12:54.345690,11.391882,77.733359,319.5,7.19,1.14,49.2,27.7,332.6,141.0,127.1,0.76,94.9,Red Sandy Loam,MR-2,15.0,64.8,01 03 0E 01EC 0115 0474 0048 014D 008D 007F A0B9,INTERROGATION
S2778,M010,Full Plantation Master Survey,2026-09-17T10:30:54.345690,11.392543,77.734509,319.5,7.0,0.67,46.6,27.6,328.0,82.5,132.3,0.73,92.9,Red Sandy Loam,MR-2,15.0,64.3,01 03 0E 01D2 0114 029E 0046 0148 0052 0084 A643,INTERROGATION
S2779,M010,Full Plantation Master Survey,2026-09-17T10:48:54.345690,11.392207,77.733385,318.9,6.77,0.66,45.6,26.4,286.7,136.3,125.5,0.62,93.1,Red Sandy Loam,MR-2,15.0,63.9,01 03 0E 01C8 0108 0294 0044 011F 0088 007E A63A,INTERROGATION
S2780,M010,Full Plantation Master Survey,2026-09-17T11:06:54.345690,11.39254,77.734631,319.7,7.03,0.61,48.0,28.1,314.6,67.6,133.1,0.69,90.6,Red Sandy Loam,MR-2,15.0,63.4,01 03 0E 01E0 0119 0262 0046 013B 0044 0085 A6E4,INTERROGATION
S2781,M010,Full Plantation Master Survey,2026-09-17T11:24:54.345690,11.39242,77.734218,319.2,6.77,0.64,44.8,28.1,317.9,135.1,129.8,0.71,96.0,Red Sandy Loam,MR-2,15.0,63.0,01 03 0E 01C0 0119 0280 0044 013E 0087 0082 A6E5,INTERROGATION
S2782,M010,Full Plantation Master Survey,2026-09-17T11:42:54.345690,11.392688,77.733913,318.5,6.84,0.62,48.9,28.4,226.5,129.5,129.7,0.56,89.0,Red Sandy Loam,MR-2,15.0,62.5,01 03 0E 01E9 011C 026C 0044 00E2 0082 0082 A7FC,INTERROGATION
S2783,M010,Full Plantation Master Survey,2026-09-17T12:00:54.345690,11.391463,77.734247,320.5,6.79,0.66,54.9,27.9,329.7,134.5,129.6,0.71,96.6,Red Sandy Loam,MR-2,15.0,62.1,01 03 0E 0225 0117 0294 0044 014A 0086 0082 A56F,INTERROGATION
S2784,M010,Full Plantation Master Survey,2026-09-17T12:18:54.345690,11.392309,77.734039,319.3,6.2,0.6,47.9,28.9,264.1,127.2,132.3,0.64,88.4,Red Sandy Loam,MR-2,15.0,61.6,01 03 0E 01DF 0121 0258 003E 0108 007F 0084 A6A8,INTERROGATION
S2785,M010,Full Plantation Master Survey,2026-09-17T12:36:54.345690,11.391617,77.734858,321.6,6.9,0.58,41.5,28.3,327.5,134.4,77.1,0.7,92.2,Red Sandy Loam,MR-2,15.0,61.2,01 03 0E 019F 011B 0244 0045 0148 0086 004D A6C5,INTERROGATION
S2786,M010,Full Plantation Master Survey,2026-09-17T12:54:54.345690,11.392808,77.734822,319.0,7.06,0.59,45.7,28.0,334.5,83.7,130.9,0.74,93.3,Red Sandy Loam,MR-2,15.0,60.8,01 03 0E 01C9 0118 024E 0047 014E 0054 0083 A682,INTERROGATION
S2787,M010,Full Plantation Master Survey,2026-09-17T13:12:54.345690,11.392366,77.734251,319.4,6.82,0.58,46.1,29.1,326.0,134.9,132.7,0.72,96.8,Red Sandy Loam,MR-2,15.0,60.3,01 03 0E 01CD 0123 0244 0044 0146 0087 0085 A669,INTERROGATION
S2788,M010,Full Plantation Master Survey,2026-09-17T13:30:54.345690,11.392793,77.733897,318.3,6.7,0.63,49.8,28.2,224.5,137.4,138.1,0.57,90.3,Red Sandy Loam,MR-2,15.0,59.9,01 03 0E 01F2 011A 0276 0043 00E0 0089 008A A7FD,INTERROGATION
S2789,M010,Full Plantation Master Survey,2026-09-17T13:48:54.345690,11.392432,77.734356,319.5,6.92,0.63,45.9,28.4,324.2,102.7,127.8,0.75,94.2,Red Sandy Loam,MR-2,15.0,59.4,01 03 0E 01CB 011C 0276 0045 0144 0067 0080 A684,INTERROGATION
S2790,M010,Full Plantation Master Survey,2026-09-17T14:06:54.345690,11.392066,77.734079,319.4,5.82,0.57,45.3,27.8,311.2,116.5,137.2,0.72,86.8,Red Sandy Loam,MR-2,15.0,58.9,01 03 0E 01C5 0116 023A 003A 0137 0074 0089 A6DA,INTERROGATION
S2791,M010,Full Plantation Master Survey,2026-09-17T14:24:54.345690,11.39211,77.733856,319.4,5.87,0.59,46.2,28.3,305.6,120.6,130.3,0.73,87.0,Red Sandy Loam,MR-2,15.0,58.5,01 03 0E 01CE 011B 024E 003B 0132 0079 0082 A6AA,INTERROGATION
S2792,M010,Full Plantation Master Survey,2026-09-17T14:42:54.345690,11.39263,77.733596,318.3,6.79,0.6,48.6,28.8,204.1,139.5,130.4,0.49,87.8,Red Sandy Loam,MR-2,15.0,58.0,01 03 0E 01E6 0120 0258 0044 00CC 008C 0082 A7DB,INTERROGATION
S2793,M010,Full Plantation Master Survey,2026-09-17T15:00:54.345690,11.392192,77.735018,320.6,6.91,0.62,47.0,28.7,325.6,116.2,132.8,0.77,95.9,Red Sandy Loam,MR-2,15.0,57.6,01 03 0E 01D6 011F 026C 0045 0146 0074 0085 A694,INTERROGATION
S2794,M010,Full Plantation Master Survey,2026-09-17T15:18:54.345690,11.391578,77.73457,320.8,6.87,0.63,42.6,28.6,321.6,137.2,75.4,0.71,92.1,Red Sandy Loam,MR-2,15.0,57.1,01 03 0E 01AA 011E 0276 0045 0142 0089 004B A6C4,INTERROGATION
S2795,M010,Full Plantation Master Survey,2026-09-17T15:36:54.345690,11.391647,77.733744,320.1,7.64,1.78,50.7,29.5,324.1,133.4,135.0,0.71,87.1,Saline Sandy Clay,MR-2,15.0,56.7,01 03 0E 01FB 0127 06F4 004C 0144 0085 0087 A2E1,INTERROGATION
S2796,M010,Full Plantation Master Survey,2026-09-17T15:54:54.345690,11.391551,77.734545,321.0,6.76,0.62,41.6,28.3,314.5,128.8,75.3,0.74,91.5,Red Sandy Loam,MR-2,15.0,56.2,01 03 0E 01A0 011B 026C 0044 013A 0081 004B A6A0,INTERROGATION
S2797,M010,Full Plantation Master Survey,2026-09-17T16:12:54.345690,11.392981,77.734149,318.1,6.87,0.58,41.7,28.4,321.7,138.5,132.6,0.77,97.5,Red Sandy Loam,MR-2,15.0,55.8,01 03 0E 01A1 011C 0244 0045 0142 008A 0085 A632,INTERROGATION
S2798,M010,Full Plantation Master Survey,2026-09-17T16:30:54.345690,11.392842,77.733808,318.1,6.93,0.61,47.5,28.1,228.3,134.7,136.4,0.48,89.0,Red Sandy Loam,MR-2,15.0,55.4,01 03 0E 01DB 0119 0262 0045 00E4 0087 0088 A7CD,INTERROGATION
S2799,M010,Full Plantation Master Survey,2026-09-17T16:48:54.345690,11.39153,77.73356,320.2,7.45,1.61,44.5,28.4,323.2,134.1,132.9,0.69,89.7,Saline Sandy Clay,MR-2,15.0,54.9,01 03 0E 01BD 011C 064A 004A 0143 0086 0085 A222,INTERROGATION
S2800,M010,Full Plantation Master Survey,2026-09-17T17:06:54.345690,11.392636,77.734998,319.8,6.88,0.6,47.2,28.4,318.6,83.6,134.6,0.74,92.8,Red Sandy Loam,V1 (Victory-1),15.0,54.4,01 03 0E 01D8 011C 0258 0045 013F 0054 0087 A6F6,INTERROGATION
S2801,M010,Full Plantation Master Survey,2026-09-17T17:24:54.345690,11.392468,77.733435,318.4,6.85,0.59,44.6,28.9,223.2,137.4,137.2,0.58,90.3,Red Sandy Loam,V1 (Victory-1),15.0,54.0,01 03 0E 01BE 0121 024E 0044 00DF 0089 0089 A789,INTERROGATION
S2802,M010,Full Plantation Master Survey,2026-09-17T17:42:54.345690,11.39275,77.734887,319.4,6.97,0.6,42.0,28.4,322.6,80.8,131.9,0.72,92.3,Red Sandy Loam,V1 (Victory-1),15.0,53.5,01 03 0E 01A4 011C 0258 0046 0143 0051 0084 A6F3,INTERROGATION
S2803,M010,Full Plantation Master Survey,2026-09-17T18:00:54.345690,11.391211,77.734051,321.4,7.13,0.93,48.4,28.3,328.1,131.9,134.3,0.71,93.7,Red Sandy Loam,V1 (Victory-1),15.0,53.1,01 03 0E 01E4 011B 03A2 0047 0148 0084 0086 A793,INTERROGATION
S2804,M010,Full Plantation Master Survey,2026-09-17T18:18:54.345690,11.392031,77.733303,319.2,6.99,0.63,48.8,28.8,325.2,133.4,125.9,0.69,95.7,Red Sandy Loam,V1 (Victory-1),15.0,52.6,01 03 0E 01E8 0120 0276 0046 0145 0085 007E A685,INTERROGATION
S2805,M010,Full Plantation Master Survey,2026-09-17T18:36:54.345690,11.391519,77.734843,321.8,6.73,0.63,43.6,27.6,327.2,139.7,83.2,0.7,93.1,Red Sandy Loam,V1 (Victory-1),15.0,52.2,01 03 0E 01B4 0114 0276 0043 0147 008C 0053 A6CE,INTERROGATION
S2806,M010,Full Plantation Master Survey,2026-09-17T18:54:54.345690,11.3926,77.734343,319.2,7.03,0.62,46.7,28.0,324.0,100.0,129.6,0.71,93.6,Red Sandy Loam,V1 (Victory-1),15.0,51.8,01 03 0E 01D3 0118 026C 0046 0144 0064 0082 A680,INTERROGATION
S2807,M010,Full Plantation Master Survey,2026-09-17T19:12:54.345690,11.392195,77.73446,319.6,7.11,0.61,47.7,28.7,360.1,120.3,142.2,0.92,98.5,Rich Humus Loam,V1 (Victory-1),15.0,51.3,01 03 0E 01DD 011F 0262 0047 0168 0078 008E A6BA,INTERROGATION
S2808,M010,Full Plantation Master Survey,2026-09-17T19:30:54.345690,11.392681,77.734165,318.8,6.75,0.6,43.2,28.1,329.0,132.7,130.6,0.71,96.5,Red Sandy Loam,V1 (Victory-1),15.0,50.9,01 03 0E 01B0 0119 0258 0044 0149 0085 0083 A639,INTERROGATION
S2809,M010,Full Plantation Master Survey,2026-09-17T19:48:54.345690,11.392321,77.735026,320.4,7.07,0.62,47.3,27.5,322.7,105.2,128.4,0.7,93.7,Red Sandy Loam,V1 (Victory-1),15.0,50.4,01 03 0E 01D9 0113 026C 0047 0143 0069 0080 A688,INTERROGATION
S2810,M010,Full Plantation Master Survey,2026-09-17T20:06:54.345690,11.391491,77.733634,320.8,7.53,1.73,51.5,27.8,325.2,133.5,131.4,0.69,88.4,Saline Sandy Clay,V1 (Victory-1),15.0,49.9,01 03 0E 0203 0116 06C2 004B 0145 0086 0083 A11F,INTERROGATION
S2811,M010,Full Plantation Master Survey,2026-09-17T20:24:54.345690,11.391456,77.734735,321.7,6.87,0.62,43.1,27.9,333.3,128.5,78.9,0.73,92.6,Red Sandy Loam,V1 (Victory-1),15.0,49.5,01 03 0E 01AF 0117 026C 0045 014D 0080 004F A6D0,INTERROGATION
S2812,M010,Full Plantation Master Survey,2026-09-17T20:42:54.345690,11.392243,77.733283,318.7,6.83,0.63,47.6,27.2,295.8,133.4,135.9,0.6,93.9,Red Sandy Loam,V1 (Victory-1),15.0,49.0,01 03 0E 01DC 0110 0276 0044 0128 0085 0088 A618,INTERROGATION
S2813,M010,Full Plantation Master Survey,2026-09-17T21:00:54.345690,11.391274,77.733697,321.3,7.2,1.33,47.6,27.5,326.6,138.6,126.6,0.74,92.6,Saline Sandy Clay,V1 (Victory-1),15.0,48.6,01 03 0E 01DC 0113 0532 0048 0147 008B 007F A1C5,INTERROGATION
S2814,M010,Full Plantation Master Survey,2026-09-17T21:18:54.345690,11.392929,77.734216,318.4,6.82,0.59,47.2,28.0,329.0,136.5,135.3,0.76,97.8,Red Sandy Loam,V1 (Victory-1),15.0,48.1,01 03 0E 01D8 0118 024E 0044 0149 0088 0087 A64F,INTERROGATION
S2815,M010,Full Plantation Master Survey,2026-09-17T21:36:54.345690,11.392324,77.73339,318.9,6.77,0.59,45.5,27.0,262.2,131.7,131.2,0.62,91.9,Red Sandy Loam,V1 (Victory-1),15.0,47.7,01 03 0E 01C7 010E 024E 0044 0106 0084 0083 A601,INTERROGATION
S2816,M010,Full Plantation Master Survey,2026-09-17T21:54:54.345690,11.391387,77.734676,321.7,6.91,0.66,41.7,28.3,330.3,130.7,78.7,0.7,92.2,Red Sandy Loam,V1 (Victory-1),15.0,47.2,01 03 0E 01A1 011B 0294 0045 014A 0083 004F A62E,INTERROGATION
S2817,M010,Full Plantation Master Survey,2026-09-17T22:12:54.345690,11.392574,77.734032,318.7,6.84,0.57,44.1,27.3,247.4,138.6,134.4,0.54,90.9,Red Sandy Loam,V1 (Victory-1),15.0,46.8,01 03 0E 01B9 0111 023A 0044 00F7 008B 0086 A7EF,INTERROGATION
S2818,M010,Full Plantation Master Survey,2026-09-17T22:30:54.345690,11.392347,77.733334,318.6,6.83,0.58,43.9,27.2,252.6,137.2,127.2,0.64,91.8,Red Sandy Loam,V1 (Victory-1),15.0,46.4,01 03 0E 01B7 0110 0244 0044 00FD 0089 007F A76F,INTERROGATION
S2819,M010,Full Plantation Master Survey,2026-09-17T22:48:54.345690,11.392666,77.733675,318.5,6.89,0.61,45.2,27.8,194.9,138.7,123.6,0.48,86.6,Red Sandy Loam,V1 (Victory-1),15.0,45.9,01 03 0E 01C4 0116 0262 0045 00C3 008B 007C A702,INTERROGATION
S2820,M010,Full Plantation Master Survey,2026-09-17T23:06:54.345690,11.391556,77.734534,321.0,6.95,0.6,41.0,27.2,319.2,138.4,78.4,0.72,92.5,Red Sandy Loam,V1 (Victory-1),15.0,45.4,01 03 0E 019A 0110 0258 0046 013F 008A 004E A6AC,INTERROGATION
S2821,M010,Full Plantation Master Survey,2026-09-17T23:24:54.345690,11.392912,77.734104,318.2,6.85,0.6,46.2,27.5,280.7,129.6,132.2,0.63,92.9,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01CE 0113 0258 0044 0119 0082 0084 A61D,INTERROGATION
S2822,M010,Full Plantation Master Survey,2026-09-17T23:42:54.345690,11.392141,77.733919,319.4,5.76,0.59,46.0,26.8,300.7,124.1,133.1,0.75,86.2,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01CC 010C 024E 003A 012D 007C 0085 A6A3,INTERROGATION
S2823,M010,Full Plantation Master Survey,2026-09-18T00:00:54.345690,11.391711,77.735043,321.6,6.89,0.63,43.7,27.4,325.9,143.0,101.2,0.69,94.3,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01B5 0112 0276 0045 0146 008F 0065 A6FB,INTERROGATION
S2824,M010,Full Plantation Master Survey,2026-09-18T00:18:54.345690,11.39296,77.734298,318.4,6.94,0.64,43.6,27.4,322.0,116.8,129.9,0.74,95.2,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01B4 0112 0280 0045 0142 0075 0082 A615,INTERROGATION
S2825,M010,Full Plantation Master Survey,2026-09-18T00:36:54.345690,11.392551,77.734715,319.6,6.94,0.6,43.8,26.6,329.0,69.6,136.4,0.75,92.5,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01B6 010A 0258 0045 0149 0046 0088 A6E5,INTERROGATION
S2826,M010,Full Plantation Master Survey,2026-09-18T00:54:54.345690,11.391215,77.734375,321.7,6.85,0.62,40.7,26.2,324.0,134.4,116.3,0.73,95.5,Red Sandy Loam,S36,15.0,45.0,01 03 0E 0197 0106 026C 0044 0144 0086 0074 A6CC,INTERROGATION
S2827,M010,Full Plantation Master Survey,2026-09-18T01:12:54.345690,11.391731,77.73431,319.7,6.89,0.65,58.6,25.8,319.7,131.7,106.1,0.71,92.2,Red Sandy Loam,S36,15.0,45.0,01 03 0E 024A 0102 028A 0045 0140 0084 006A A5EA,INTERROGATION
S2828,M010,Full Plantation Master Survey,2026-09-18T01:30:54.345690,11.392985,77.734619,318.7,7.06,0.63,46.4,26.1,314.8,103.6,135.7,0.71,93.9,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01D0 0105 0276 0047 013B 0068 0088 A6FC,INTERROGATION
S2829,M010,Full Plantation Master Survey,2026-09-18T01:48:54.345690,11.391409,77.734985,322.2,6.94,0.66,43.9,26.4,315.9,132.8,95.6,0.69,92.8,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01B7 0108 0294 0045 013C 0085 0060 A674,INTERROGATION
S2830,M010,Full Plantation Master Survey,2026-09-18T02:06:54.345690,11.391818,77.734786,321.1,6.86,0.64,40.8,26.8,315.6,138.2,85.7,0.7,92.6,Red Sandy Loam,S36,15.0,45.0,01 03 0E 0198 010C 0280 0045 013C 008A 0056 A672,INTERROGATION
S2831,M010,Full Plantation Master Survey,2026-09-18T02:24:54.345690,11.39153,77.734944,321.8,6.78,0.59,39.4,26.5,332.2,127.4,92.3,0.72,93.0,Red Sandy Loam,S36,15.0,45.0,01 03 0E 018A 0109 024E 0044 014C 007F 005C A625,INTERROGATION
S2832,M010,Full Plantation Master Survey,2026-09-18T02:42:54.345690,11.391848,77.734431,319.9,6.89,0.65,50.9,26.1,331.2,138.6,101.8,0.83,95.9,Rich Humus Loam,S36,15.0,45.0,01 03 0E 01FD 0105 028A 0045 014B 008B 0066 A652,INTERROGATION
S2833,M010,Full Plantation Master Survey,2026-09-18T03:00:54.345690,11.392296,77.734841,320.3,6.86,0.65,47.7,25.8,327.1,94.6,134.2,0.71,93.7,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01DD 0102 028A 0045 0147 005F 0086 A64D,INTERROGATION
S2834,M010,Full Plantation Master Survey,2026-09-18T03:18:54.345690,11.392232,77.733334,318.9,6.86,0.69,44.8,25.8,282.9,133.0,134.9,0.67,94.0,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01C0 0102 02B2 0045 011B 0085 0087 A6EF,INTERROGATION
S2835,M010,Full Plantation Master Survey,2026-09-18T03:36:54.345690,11.391698,77.734751,321.2,6.84,0.58,42.8,25.8,325.1,133.4,75.8,0.73,92.3,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01AC 0102 0244 0044 0145 0085 004C A6E1,INTERROGATION
S2836,M010,Full Plantation Master Survey,2026-09-18T03:54:54.345690,11.391271,77.734904,322.3,6.78,0.65,44.7,25.8,309.1,134.9,101.5,0.7,93.2,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01BF 0102 028A 0044 0135 0087 0066 A664,INTERROGATION
S2837,M010,Full Plantation Master Survey,2026-09-18T04:12:54.345690,11.392599,77.734683,319.5,7.11,0.59,45.2,25.6,321.3,69.7,130.2,0.76,91.7,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01C4 0100 024E 0047 0141 0046 0082 A68B,INTERROGATION
S2838,M010,Full Plantation Master Survey,2026-09-18T04:30:54.345690,11.392175,77.734273,319.5,6.55,0.65,45.3,25.9,332.1,131.7,125.8,0.83,97.3,Rich Humus Loam,S36,15.0,45.0,01 03 0E 01C5 0103 028A 0042 014C 0084 007E A67B,INTERROGATION
S2839,M010,Full Plantation Master Survey,2026-09-18T04:48:54.345690,11.392217,77.734767,320.3,7.02,0.61,45.4,25.8,315.3,104.3,132.8,0.8,94.8,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01C6 0102 0262 0046 013B 0068 0085 A6F5,INTERROGATION
S2840,M010,Full Plantation Master Survey,2026-09-18T05:06:54.345690,11.391629,77.734679,321.2,6.76,0.62,40.3,25.7,329.1,134.2,66.7,0.75,92.1,Red Sandy Loam,S36,15.0,45.0,01 03 0E 0193 0101 026C 0044 0149 0086 0043 A6F5,INTERROGATION
S2841,M010,Full Plantation Master Survey,2026-09-18T05:24:54.345690,11.392779,77.735033,319.5,6.86,0.58,46.8,24.7,336.2,97.0,132.0,0.72,94.3,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01D4 00F7 0244 0045 0150 0061 0084 A754,INTERROGATION
S2842,M010,Full Plantation Master Survey,2026-09-18T05:42:54.345690,11.391846,77.734222,319.3,6.64,0.62,58.4,24.2,331.7,130.8,130.6,0.67,94.3,Red Sandy Loam,S36,15.0,45.0,01 03 0E 0248 00F2 026C 0042 014C 0083 0083 A41B,INTERROGATION
S2843,M010,Full Plantation Master Survey,2026-09-18T06:00:54.345690,11.391732,77.734988,321.4,6.87,0.62,40.5,25.2,323.8,135.4,90.8,0.7,93.2,Red Sandy Loam,S36,15.0,45.0,01 03 0E 0195 00FC 026C 0045 0144 0087 005B A71B,INTERROGATION
S2844,M010,Full Plantation Master Survey,2026-09-18T06:18:54.345690,11.392044,77.734628,320.3,6.95,0.63,45.7,24.2,339.7,141.1,139.4,0.88,99.4,Rich Humus Loam,S36,15.0,45.0,01 03 0E 01C9 00F2 0276 0046 0154 008D 008B A79A,INTERROGATION
S2845,M010,Full Plantation Master Survey,2026-09-18T06:36:54.345690,11.392137,77.73429,319.7,6.58,0.63,46.6,25.1,344.2,140.7,134.7,0.85,99.3,Rich Humus Loam,S36,15.0,45.0,01 03 0E 01D2 00FB 0276 0042 0158 008D 0087 A78C,INTERROGATION
S2846,M010,Full Plantation Master Survey,2026-09-18T06:54:54.345690,11.392372,77.734157,319.3,6.53,0.63,46.9,24.9,318.9,134.5,129.0,0.71,96.0,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01D5 00F9 0276 0041 013F 0086 0081 A7E0,INTERROGATION
S2847,M010,Full Plantation Master Survey,2026-09-18T07:12:54.345690,11.391735,77.733346,319.8,7.28,1.22,45.6,24.5,336.2,138.8,134.9,0.72,94.4,Saline Sandy Clay,S36,15.0,45.0,01 03 0E 01C8 00F5 04C4 0049 0150 008B 0087 A12F,INTERROGATION
S2848,M010,Full Plantation Master Survey,2026-09-18T07:30:54.345690,11.391245,77.734736,322.3,6.78,0.64,42.6,24.7,329.4,134.5,97.8,0.71,94.1,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01AA 00F7 0280 0044 0149 0086 0062 A7F7,INTERROGATION
S2849,M010,Full Plantation Master Survey,2026-09-18T07:48:54.345690,11.391829,77.734306,319.5,6.97,0.61,58.1,23.1,333.5,140.2,115.6,0.71,94.6,Red Sandy Loam,S36,15.0,45.0,01 03 0E 0245 00E7 0262 0046 014E 008C 0074 A4F3,INTERROGATION
S2850,M010,Full Plantation Master Survey,2026-09-18T08:06:54.345690,11.392718,77.733552,318.1,6.87,0.61,48.8,25.7,211.9,136.6,132.2,0.55,88.9,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01E8 0101 0262 0045 00D4 0089 0084 A7D4,INTERROGATION
S2851,M010,Full Plantation Master Survey,2026-09-18T08:24:54.345690,11.39245,77.73374,318.8,6.79,0.69,47.1,24.4,200.4,137.8,135.2,0.52,88.3,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01D7 00F4 02B2 0044 00C8 008A 0087 A6D3,INTERROGATION
S2852,M010,Full Plantation Master Survey,2026-09-18T08:42:54.345690,11.392925,77.734505,318.6,6.89,0.6,46.7,24.7,328.3,104.8,137.2,0.7,94.6,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01D3 00F7 0258 0045 0148 0069 0089 A752,INTERROGATION
S2853,M010,Full Plantation Master Survey,2026-09-18T09:00:54.345690,11.392556,77.734753,319.6,7.05,0.61,49.8,24.6,327.7,67.3,130.3,0.68,90.9,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01F2 00F6 0262 0046 0148 0043 0082 A76A,INTERROGATION
S2854,M010,Full Plantation Master Survey,2026-09-18T09:18:54.345690,11.392807,77.733917,318.4,6.8,0.62,45.1,24.5,231.9,135.8,132.8,0.59,90.4,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01C3 00F5 026C 0044 00E8 0088 0085 A638,INTERROGATION
S2855,M010,Full Plantation Master Survey,2026-09-18T09:36:54.345690,11.392595,77.734731,319.4,7.12,0.64,46.1,24.0,317.7,65.3,135.4,0.73,91.2,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01CD 00F0 0280 0047 013E 0041 0087 A7C1,INTERROGATION
S2856,M010,Full Plantation Master Survey,2026-09-18T09:54:54.345690,11.392415,77.733533,318.6,6.82,0.64,47.4,25.0,223.2,138.1,129.9,0.52,89.0,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01DA 00FA 0280 0044 00DF 008A 0082 A6F0,INTERROGATION
